fpr	tpr	threshold
0.7415162454873646	0.993006993006993	0.09858237736837594
0.744043321299639	0.993006993006993	0.09858132147073768
0.7447653429602888	0.993006993006993	0.09858112949043113
0.7516245487364621	0.993006993006993	0.09857913323966042
0.776173285198556	0.9947552447552448	0.09857894573787979
0.7783393501805054	0.9947552447552448	0.09857337611371698
0.7783393501805054	0.9965034965034965	0.09857310391679802
0.7996389891696751	0.9965034965034965	0.09840711046501993
0.800361010830325	0.9965034965034965	0.09839379561939257
0.8184115523465704	0.9965034965034965	0.06879216116157716
0.8429602888086642	0.9965034965034965	0.06810496206072837
0.8433212996389892	0.9965034965034965	0.06805122133552512
0.8483754512635379	0.9965034965034965	0.06796809307594891
0.8490974729241877	0.9965034965034965	0.06795309086793613
0.8512635379061372	0.9965034965034965	0.06792743551435772
0.8512635379061372	0.9982517482517482	0.06792456622531462
0.8570397111913357	0.9982517482517482	0.06781171571054063
0.8584837545126354	0.9982517482517482	0.06776835797609597
0.859927797833935	0.9982517482517482	0.06775401446585073
0.8610108303249098	0.9982517482517482	0.06772115126016078
0.863898916967509	0.9982517482517482	0.0676124829049253
0.8642599277978339	0.9982517482517482	0.06760833706522251
0.8671480144404332	0.9982517482517482	0.0675609516260955
0.8671480144404332	1.0	0.0675509058728743
0.8700361010830325	1.0	0.06749567645401301
0.8703971119133574	1.0	0.06746540861766949
0.871841155234657	1.0	0.0673368981177273
0.8722021660649819	1.0	0.06728575934177639
0.8736462093862816	1.0	0.06727910285807838
0.8740072202166065	1.0	0.06727532373452422
0.8783393501805055	1.0	0.06722402076995147
0.8787003610108304	1.0	0.06722156098743802
0.8801444043321299	1.0	0.06716218390509048
0.8805054151624548	1.0	0.06714265805625422
0.8819494584837545	1.0	0.06711387930853628
0.8826714801444043	1.0	0.06709513977040514
0.884115523465704	1.0	0.0670604474777282
0.8844765342960289	1.0	0.06705705973322712
0.8888086642599278	1.0	0.06688773632329591
0.8891696750902527	1.0	0.06687685676934156
0.8906137184115523	1.0	0.06678929536262034
0.8909747292418773	1.0	0.0667848798399869
0.8953068592057761	1.0	0.06649367290525754
0.895667870036101	1.0	0.06645930337757974
0.8963898916967509	1.0	0.06644860074324388
0.8967509025270758	1.0	0.06644257684371885
0.8981949458483754	1.0	0.06641763870348101
0.9046931407942238	1.0	0.06617053787075917
0.9054151624548736	1.0	0.06612306126232283
0.9126353790613718	1.0	0.06576087162201887
0.9137184115523466	1.0	0.06549884317406425
0.9144404332129964	1.0	0.06549879586547218
0.915884476534296	1.0	0.06549847366103488
0.9166064981949459	1.0	0.06548140800228705
0.9169675090252708	1.0	0.06539800752208569
0.9191335740072202	1.0	0.06531098170352756
0.91985559566787	1.0	0.06522336008191794
0.9205776173285198	1.0	0.06519943590902898
0.9209386281588448	1.0	0.0651646293993466
0.9223826714801444	1.0	0.06508049001612358
0.9227436823104693	1.0	0.06507448802630612
0.924187725631769	1.0	0.06499422468889254
0.9249097472924188	1.0	0.06489779638752463
0.9263537906137184	1.0	0.06482974861277922
0.9267148014440433	1.0	0.0646203466343229
0.9281588447653429	1.0	0.06457251142537812
0.9285198555956679	1.0	0.06454831879897331
0.9314079422382672	1.0	0.06441349089545433
0.9317689530685921	1.0	0.0643204328098839
0.9324909747292419	1.0	0.0642373472132442
0.9339350180505415	1.0	0.0642168413095002
0.9368231046931408	1.0	0.06376625672394617
0.9375451263537906	1.0	0.06375709273924601
0.9382671480144404	1.0	0.06375661106805722
0.9389891696750903	1.0	0.06374866804077638
0.9397111913357401	1.0	0.06374865225956519
0.940072202166065	1.0	0.06363651001863986
0.9415162454873646	1.0	0.06361750759857081
0.9422382671480144	1.0	0.06354992952947895
0.9429602888086642	1.0	0.06354658364899995
0.9433212996389891	1.0	0.06354431185261704
0.9447653429602888	1.0	0.06345547677045389
0.9451263537906137	1.0	0.06344678367743783
0.9462093862815885	1.0	0.06344606445009832
0.9476534296028881	1.0	0.06343136516406873
0.948014440433213	1.0	0.06338033843279023
0.9487364620938629	1.0	0.06333572715756557
0.9498194945848375	1.0	0.06327531428734921
0.9505415162454873	1.0	0.06327505210393364
0.9509025270758122	1.0	0.06322673080771761
0.951985559566787	1.0	0.06322627043256748
0.9523465703971119	1.0	0.06320250139415273
0.9530685920577617	1.0	0.06320189275005586
0.9534296028880866	1.0	0.06318724794597198
0.9548736462093863	1.0	0.06318619992691725
0.955956678700361	1.0	0.06313715650394745
0.9570397111913357	1.0	0.06313692844169365
0.9574007220216606	1.0	0.06299121467650012
0.9584837545126353	1.0	0.06299098638237514
0.9588447653429603	1.0	0.0628943188915668
0.959927797833935	1.0	0.06289386655495681
0.9606498194945848	1.0	0.06233056599793067
0.9620938628158845	1.0	0.062330113160645684
0.9624548736462094	1.0	0.062036122780620734
0.9638989169675091	1.0	0.061986333750519824
0.9657039711191335	1.0	0.06128034121752006
0.9667870036101083	1.0	0.0612798510191977
0.9689530685920578	1.0	0.06127195797243004
0.9693140794223827	1.0	0.0606364890214298
0.9707581227436823	1.0	0.06059982608706011
0.9711191335740073	1.0	0.06048047385992468
0.9718411552346571	1.0	0.06030698370166134
0.9732851985559566	1.0	0.05978193421468732
0.9743682310469314	1.0	0.05978169803548261
0.9776173285198556	1.0	0.05893911812159158
0.9790613718411553	1.0	0.05893890256130827
0.9812274368231046	1.0	0.05803243337547071
0.983754512635379	1.0	0.05803219840572665
0.9855595667870036	1.0	0.0579572333811677
0.9866425992779784	1.0	0.05743525943267407
0.988086642599278	1.0	0.057435017767045966
0.9884476534296028	1.0	0.057139014638509
0.9902527075812274	1.0	0.0571385958863602
0.9913357400722022	1.0	0.05684382094088535
0.9927797833935018	1.0	0.05684361157758885
0.9942238267148015	1.0	0.053069061087980936
0.9956678700361011	1.0	0.05306791848858943
0.996028880866426	1.0	0.051953448298342
0.9967509025270758	1.0	0.051102238601878576
0.9985559566787003	1.0	0.031582135564705564
1.0	1.0	0.013983353914601203
